Date,cazhi,f,pl,t,p
2021/8/6 18:23,21.39,21.635,4950.29,226.60001,0.86299998
2021/8/6 19:23,21.47,21.441999,4925.5601,226.3,0.85900003
2021/8/6 20:23,21.5,21.690001,4968.2998,224.89999,0.85900003
2021/8/6 21:23,21.5,21.316,4952.2402,225.2,0.84600002
2021/8/6 22:23,21.44,21.384001,4811.6602,224.8,0.875
2021/8/6 23:23,21.62,21.377001,4924.9102,225.10001,0.85399997
2021/8/7 0:23,21.39,21.348,4822.0698,224.8,0.87
2021/8/7 1:23,19.71,21.542999,4962,225.8,0.85600001
2021/8/7 2:23,21.6,21.752001,4976.9702,224.3,0.85799998
2021/8/7 3:23,21.71,21.798,4968.2998,224.39999,0.86199999
2021/8/7 4:23,21.66,21.712,4859.8198,224.60001,0.88
2021/8/7 5:23,21.5,21.431,4932.9302,225.89999,0.85600001
2021/8/7 6:23,21.55,21.511,4901.9102,226.89999,0.86799997
2021/8/7 7:23,21.65,21.655001,5004.7402,227.3,0.861
2021/8/7 8:23,21.88,22.183001,5296.3198,228.39999,0.829
2021/8/7 9:23,21.88,21.568001,5073.5098,228.2,0.84200001
2021/8/7 10:23,21.46,21.606001,5072.8599,228.39999,0.84399998
2021/8/7 11:23,21.26,21.365,4822.0698,228.89999,0.88200003
2021/8/7 12:23,21.35,21.160999,5155.2998,234,0.82200003
2021/8/7 13:23,21.12,21.162001,4965.6899,235.39999,0.86000001
2021/8/7 14:23,18.5,20.893,5146.6299,240.39999,0.82700002
2021/8/7 15:23,21.39,21.305,5409.7798,234.39999,0.787
2021/8/7 16:23,21.08,21.184,4953.98,232.7,0.85699999
2021/8/7 17:23,21.34,20.978001,4961.3501,232.8,0.847
2021/8/7 18:23,21.08,21.016001,5110.6099,231.10001,0.81900001
2021/8/7 19:23,21.4,21.254,5059.8501,230.89999,0.83700001
2021/8/7 20:23,21.19,21.110001,4996.0601,230.39999,0.84100002
2021/8/7 21:23,21.28,21.226,5053.77,229.3,0.833
2021/8/7 22:23,21.17,21.187,5075.4702,228.10001,0.82499999
2021/8/7 23:23,13.04,11.986,2737.6499,225.10001,0.86199999
2021/8/8 0:23,21.99,13.428,2956.1201,222.5,0.89099997
2021/8/8 1:23,21.56,21.665001,5212.79,227.89999,0.82099998
2021/8/8 2:23,21.64,21.916,5104.9702,227,0.84799999
2021/8/8 3:23,18.09,21.447001,5049.4302,228.60001,0.84200001
2021/8/8 4:23,20.14,17.024,3821.0801,225.60001,0.87900001
2021/8/8 5:23,21.73,21.735001,5109.96,228.3,0.84200001
2021/8/8 6:23,18.75,21.771,5020.7998,229.89999,0.86400002
2021/8/8 7:23,17.17,13.981,3410.6201,227,0.80699998
2021/8/8 8:23,18.17,12.304,2946.79,223.60001,0.81599998
2021/8/8 9:23,21.58,21.889,5367.48,227.89999,0.80400002
2021/8/8 10:23,21.43,21.358,5157.04,229.10001,0.81999999
2021/8/8 11:23,21.42,21.597,5107.5801,228.2,0.83700001
2021/8/8 12:23,21.48,21.541,5348.3901,228.8,0.79500002
2021/8/8 13:24,21.27,21.579,5207.1499,230.2,0.82300001
2021/8/8 14:24,20.16,21.299999,5261.1699,231.89999,0.80599999
2021/8/8 15:24,21.4,21.495001,5083.9302,230.60001,0.84200001
2021/8/8 16:24,21.32,21.129,5213.4502,229.60001,0.80199999
2021/8/8 17:24,21.22,21.174,5089.5698,229.3,0.82499999
2021/8/8 18:24,21.27,21.290001,5265.9502,231.60001,0.80599999
2021/8/8 19:24,21.37,21.443001,5206.7202,230.7,0.81900001
2021/8/8 20:24,21.38,21.502001,4999.1001,230.8,0.85799998
2021/8/8 21:24,21.29,21.320999,4866.1099,230.5,0.875
2021/8/8 22:24,21.36,21.332001,5025.79,230.39999,0.84500003
2021/8/8 23:24,21.33,21.122,4919.9199,229.89999,0.85500002
2021/8/9 0:24,21.47,21.657,5003.0098,228.3,0.85900003
2021/8/9 1:24,21.62,21.577999,5232.1001,228.39999,0.815
2021/8/9 2:24,21.45,21.469999,5161.3799,228.8,0.824
2021/8/9 3:24,21.64,21.653999,5032.73,228.89999,0.85399997
2021/8/9 4:24,21.6,21.379999,4844.4199,228.2,0.87599999
2021/8/9 5:24,21.55,21.434999,5233.8398,228.8,0.81
2021/8/9 6:24,21.71,21.493,4845.0698,227.10001,0.87900001
2021/8/9 7:24,19.16,21.49,4842.4702,228.2,0.88200003
2021/8/9 8:24,9.75,9.8579998,2130.2,221.5,0.90600002
2021/8/9 9:24,9.67,10.112,2285.75,219.10001,0.85799998
2021/8/9 10:24,9.84,9.7469997,2159.9199,218.10001,0.87400001
2021/8/9 11:24,9.72,9.776,2092.45,216.89999,0.90399998
2021/8/9 12:24,9.56,9.5150003,2130.2,219.8,0.86799997
2021/8/9 13:24,9.68,9.7360001,2278.1599,222,0.83499998
2021/8/9 14:24,9.61,9.6400003,2159.9199,219.39999,0.86699998
2021/8/9 15:24,18.5,11.674,2617.46,220.60001,0.86900002
2021/8/9 16:24,18.91,16.115,3645.1399,224.8,0.87
2021/8/9 17:24,22.69,22.761,5155.2998,215.5,0.84600002
2021/8/9 18:24,20.24,22.271,5289.5898,222.89999,0.82200003
2021/8/9 19:24,20.72,14.562,3251.3799,221.10001,0.87400001
2021/8/9 20:24,21.69,21.712999,5085.23,228.89999,0.847
2021/8/9 21:24,21.86,21.638,5344.7002,229.8,0.80199999
2021/8/9 22:24,21.59,21.908001,5028.3901,228.89999,0.866
2021/8/9 23:24,16.64,18.117001,4366.4902,229.8,0.82300001
2021/8/10 0:24,19.71,17.988001,4107.6699,235.2,0.88300002
2021/8/10 1:24,20.4,21.441,5656.02,246,0.77700001
2021/8/10 2:24,21.53,21.386,5058.1099,235.7,0.85299999
2021/8/10 3:24,20.66,20.605,4851.7998,233.60001,0.852
2021/8/10 4:24,20.56,20.371,4863.73,232,0.83600003
2021/8/10 5:24,20.38,20.344,4731.1699,232.5,0.86199999
2021/8/10 6:24,20.52,20.459999,5089.5698,232.2,0.801
2021/8/10 7:24,20.62,20.502001,5060.5,232.39999,0.80800003
2021/8/10 8:24,17.77,20.541,4802.3301,232.2,0.85600001
2021/8/10 9:24,18.32,13.444,3077.3899,227.39999,0.86500001
2021/8/10 10:24,19.55,18.867001,4658.71,231.2,0.80500001
2021/8/10 11:24,18.74,20.184,4591.8901,214.10001,0.84100002
2021/8/10 12:24,17.58,19.047001,4626.6001,227.2,0.81099999
2021/8/10 13:24,18.36,19.962999,4822.7202,233.8,0.82999998
2021/8/10 14:24,21.44,25.434,6169.3101,235.8,0.82999998
2021/8/10 15:24,23.27,22.940001,5661.0098,236.10001,0.815
2021/8/10 16:24,20.97,23.763,5771.21,236.3,0.82999998
2021/8/10 17:24,23.69,23.528,5989.6802,236.3,0.78899997
2021/8/10 18:24,23.84,23.584,5830.6602,235.10001,0.81199998
2021/8/10 19:24,22,23.787001,5877.0898,235.89999,0.81400001
2021/8/10 20:24,23.72,23.528999,5734.77,236.2,0.82700002
2021/8/10 21:24,23.54,23.57,5668.3799,234.10001,0.83399999
2021/8/10 22:24,23.89,23.808001,5743.4502,233.10001,0.829
2021/8/10 23:24,23.55,23.688,5670.3301,232.3,0.83499998
2021/8/11 0:24,23.61,23.511999,5586.8101,231.8,0.83999997
2021/8/11 1:24,23.57,23.441,5573.1401,232.60001,0.84100002
2021/8/11 2:24,23.63,23.627001,5882.0698,233.2,0.80199999
2021/8/11 3:24,23.45,23.705,5386.79,231.8,0.88200003
2021/8/11 4:24,23.63,23.573999,5902.4702,232.39999,0.79500002
2021/8/11 5:24,22,23.886999,5856.6899,232.2,0.81300002
2021/8/11 6:24,21.28,21.111,5185.46,229.60001,0.80599999
2021/8/11 7:25,20.76,20.905001,4958.9702,229,0.83600003
2021/8/11 8:25,18.64,20.858999,5043.79,231.39999,0.824
2021/8/11 9:25,16.41,11.655,2804.47,226.8,0.81800002
2021/8/11 10:25,21.27,21.676001,5396.77,232.2,0.80000001
2021/8/11 11:25,21.14,21.243,5286.9902,236.39999,0.80900002
2021/8/11 12:25,19.94,21.164,5169.4102,236.10001,0.824
2021/8/11 13:25,20.63,21.308001,5037.5,232.8,0.847
2021/8/11 14:25,21.06,21.115999,4797.9902,234.10001,0.88700002
2021/8/11 15:25,20.99,20.982,4939.2202,235.39999,0.85699999
2021/8/11 16:25,20,20.535999,4840.73,235.89999,0.85600001
2021/8/11 17:25,20.08,19.750999,4817.73,234.39999,0.82200003
2021/8/11 18:25,19.9,20.049999,4511.4102,232.2,0.89200002
2021/8/11 19:25,20.01,20.113001,4826.4102,233.2,0.83399999
2021/8/11 20:25,20.1,20.174,4810.3599,231.60001,0.83700001
2021/8/11 21:25,20.05,19.676001,4650.6899,232,0.84600002
2021/8/11 22:25,18.09,20.068001,4731.1699,230,0.84399998
2021/8/11 23:25,20.9,15.221,3535.5801,227.39999,0.852
2021/8/12 0:25,21.59,21.500999,5207.1499,230.2,0.81999999
2021/8/12 1:25,21.36,21.334,5200.4302,230.7,0.815
2021/8/12 2:25,21.38,21.139,5093.2598,230.3,0.82499999
2021/8/12 3:25,21.57,21.591999,5357.71,230.89999,0.80000001
2021/8/12 4:25,21.28,21.417999,5320.6201,230.39999,0.79799998
2021/8/12 5:25,21.32,21.329,5154.6499,230.10001,0.82200003
2021/8/12 6:25,15.79,20.959999,5171.3599,231.2,0.80599999
2021/8/12 7:25,13.82,13.752,3263.75,226.8,0.83099997
2021/8/12 8:25,13.8,13.956,3067.6299,226.5,0.90100002
2021/8/12 9:25,13.91,13.843,3130.76,224.89999,0.87099999
2021/8/12 10:25,13.71,13.83,3232.9399,225.7,0.84200001
2021/8/12 11:25,13.92,13.96,3162.21,225.89999,0.87099999
2021/8/12 12:25,14,13.781,3185.8601,224,0.84799999
2021/8/12 13:25,10.82,13.857,3142.47,221.5,0.86000001
2021/8/12 14:25,14.04,14.383,3329.48,222,0.84299999
2021/8/12 15:25,14.09,14.22,3302.8,223.60001,0.84299999
2021/8/12 16:25,17.56,16.174999,3818.04,226.39999,0.83499998
2021/8/12 17:25,17.13,15.967,3682.8899,226.39999,0.85600001
2021/8/12 18:25,19.06,17.992001,4213.54,226.7,0.84200001
2021/8/12 19:25,19.05,17.475,4079.8999,227.10001,0.84600002
2021/8/12 20:25,22.2,18.103001,4149.7598,228.39999,0.866
2021/8/12 21:25,22.64,17.789,4078.6001,228.60001,0.866
2021/8/12 22:25,23.43,23.035,5344.7002,229.2,0.86000001
2021/8/12 23:25,17.33,23.190001,5407.1802,230.7,0.85500002
2021/8/13 0:25,17.46,18.625,4502.0801,228.60001,0.81800002
2021/8/13 1:25,18.03,14.48,3344.23,224.89999,0.85100001
2021/8/13 2:25,17.67,17.365,4050.1799,226.39999,0.84500003
2021/8/13 3:25,22.36,17.677999,3992.47,227.89999,0.87900001
2021/8/13 4:25,17.76,18.415001,4327.4399,230.89999,0.84799999
2021/8/13 5:25,22.65,17.091,3970.3401,227.7,0.852
2021/8/13 6:25,24.83,25.048,5893.1401,230.8,0.847
2021/8/13 7:25,22.12,24.702999,5882.0698,232.3,0.83999997
2021/8/13 8:25,22.11,14.914,3388.27,229,0.87599999
2021/8/13 9:25,24.64,24.532,5942.1699,231.8,0.82300001
2021/8/13 10:25,20.52,24.481001,5842.3701,230.5,0.83399999
2021/8/13 11:25,24.42,26.316999,6096.2002,230.8,0.86199999
2021/8/13 12:25,24.34,24.549999,6142.6299,231.2,0.79299998
2021/8/13 13:25,24.34,24.106001,5876.4302,230.60001,0.815
2021/8/13 14:25,24.29,24.493,5908.1099,230.5,0.824
2021/8/13 15:25,24.44,24.429001,6039.3599,231.5,0.80500001
2021/8/13 16:25,24.2,24.531,5581.8198,231.3,0.87900001
2021/8/13 17:25,21.7,24.172001,5921.7798,233.10001,0.81599998
2021/8/13 18:25,21.16,15.407,3504.1201,229.60001,0.87599999
2021/8/13 19:25,15.59,15.686,3557.9299,228,0.875
2021/8/13 20:25,14.91,15.502,3541.22,227.39999,0.86699998
2021/8/13 21:25,19.23,15.922,3567.8999,204.8,0.833
2021/8/13 22:25,24.45,24.229,5963.8599,224.89999,0.79500002
2021/8/13 23:25,24.53,23.983,5909.8398,228,0.80000001
2021/8/14 0:25,24.58,24.292,5911.7998,227.2,0.80900002
2021/8/14 1:25,21.56,24.466,5997.9199,227.3,0.80299997
2021/8/14 2:25,24.43,24.377001,5893.79,226.7,0.81400001
2021/8/14 3:25,24.5,24.443001,5909.4102,229.5,0.81999999
2021/8/14 4:25,21.51,24.370001,5721.75,230,0.847
2021/8/14 5:25,23.87,16.885,4175.1401,227.8,0.79699999
2021/8/14 6:25,23.03,24.42,6090.7798,231.2,0.796
2021/8/14 7:25,22.14,14.289,3257.02,226.8,0.86699998
2021/8/14 8:25,21.24,23.924999,6090.7798,233.60001,0.78399998
2021/8/14 9:26,22.63,16.472,3913.9299,230.39999,0.83700001
2021/8/14 10:26,21.74,24.188999,5741.4902,231.7,0.84100002
2021/8/14 11:26,24.02,24.135,5871.4399,233.2,0.82200003
2021/8/14 12:26,24.15,24.188999,5963.21,232.2,0.80800003
2021/8/14 13:26,24.07,24.215,5822.6299,233.10001,0.83200002
2021/8/14 14:26,24.12,24.021,5680.75,234.39999,0.85000002
2021/8/14 15:26,24.15,24.23,5861.0298,233.8,0.82800001
2021/8/14 16:26,24.01,24.191999,5928.5,233.8,0.81699997
2021/8/14 17:26,24.1,23.983999,5844.3301,235.39999,0.82499999
2021/8/14 18:26,24.15,24.121,5937.1802,232.8,0.81099999
2021/8/14 19:26,20.26,23.996,5936.5298,230.3,0.801
2021/8/14 20:26,20.76,18.429001,4458.6899,227.39999,0.815
2021/8/14 21:26,19.67,24.405001,5855.3901,229.10001,0.82599998
2021/8/14 22:26,19.03,14.486,3325.79,223.89999,0.85399997
2021/8/14 23:26,24.58,25.112,6041.75,228.2,0.82200003
2021/8/15 0:26,24.49,24.495001,5715.46,229.60001,0.852
2021/8/15 1:26,17.01,24.327,5880.1201,229.2,0.81999999
2021/8/15 2:26,20.8,17.195,3983.1399,225.7,0.85000002
2021/8/15 3:26,24.48,24.684999,5892.4902,229.5,0.83099997
2021/8/15 4:26,24.49,24.465,5695.0698,229.8,0.85500002
2021/8/15 5:26,24.48,24.650999,5592.8799,229.39999,0.87800002
2021/8/15 6:26,24.26,24.919001,6133.9502,230.39999,0.80599999
2021/8/15 7:26,20.21,24.427999,5863.4199,229.60001,0.82700002
2021/8/15 8:26,24.66,26.927,6620.1299,231.60001,0.81
2021/8/15 9:26,24.53,24.487,5857.3398,232.5,0.83600003
2021/8/15 10:26,21.83,24.294001,5992.2798,232.39999,0.80800003
2021/8/15 11:26,24.38,24.393,5982.2998,230.5,0.80900002
2021/8/15 12:26,24.39,24.447001,5945.21,231.60001,0.81900001
2021/8/15 13:26,24.14,24.375,5880.1201,233.39999,0.82999998
2021/8/15 14:26,21.79,24.052,5844.3301,233.8,0.824
2021/8/15 15:26,15.62,15.36,3528.2,229.10001,0.86500001
2021/8/15 16:26,15.1,14.126,3221.6599,227.60001,0.86900002
2021/8/15 17:26,15.14,15.367,3704.5801,228.7,0.82099998
2021/8/15 18:26,15.25,15.093,3325.79,220.7,0.88499999
2021/8/15 19:26,15.03,14.97,3394.5601,222.89999,0.86400002
2021/8/15 20:26,15.22,15.101,3510.2,225.39999,0.84600002
2021/8/15 21:26,20.12,16.205,3652.0801,226.10001,0.87800002
2021/8/15 22:26,24.4,24.315001,5950.2002,231.5,0.81300002
2021/8/15 23:26,24.38,24.336,5985.5601,231.8,0.81
2021/8/16 0:26,21.5,24.591,5812.6499,232.89999,0.847
2021/8/16 1:26,24.58,26.643999,6642.2598,234.10001,0.80299997
2021/8/16 2:26,24.22,24.077999,5792.9102,232.39999,0.82999998
2021/8/16 3:26,24.04,24.004999,5979.27,231.5,0.79799998
2021/8/16 4:26,24.18,24.271999,6028.0801,232.10001,0.80199999
2021/8/16 5:26,24.02,24.174,5826.3198,232,0.82800001
2021/8/16 6:26,23.99,24.115999,5820.6802,231.2,0.82499999
2021/8/16 7:26,24.4,24.122999,5886.4102,232.39999,0.81800002
2021/8/16 8:26,24.24,24.473,5895.0898,228.8,0.82200003
2021/8/16 9:26,24.26,24.139,5829.3599,232.8,0.82800001
2021/8/16 10:26,24.26,24.360001,5721.1001,231.8,0.85100001
2021/8/16 11:26,23.95,24.207001,5563.8101,231.39999,0.87
2021/8/16 12:26,24.06,23.91,5826.9702,232.39999,0.81900001
2021/8/16 13:26,24.52,23.907,5715.46,233.39999,0.838
2021/8/16 14:26,24.15,24.343,5699.4102,230.7,0.85100001
2021/8/16 15:26,24.25,24.441,5920.4702,233.2,0.82599998
2021/8/16 16:26,22.01,23.882,5590.5,233.39999,0.85799998
2021/8/16 17:26,24.12,23.993999,5758.2002,235.2,0.83700001
2021/8/16 18:26,24.14,23.989,5821.98,234.39999,0.82700002
2021/8/16 19:26,20.58,23.884001,5843.02,236.8,0.824
2021/8/16 20:26,19.64,16.146999,3706.53,229.89999,0.86799997
2021/8/16 21:26,18.94,14.411,3323.8401,228.3,0.86000001
2021/8/16 22:26,22.76,22.768,5320.6201,231.8,0.85600001
2021/8/16 23:26,22.51,22.639999,5316.2798,227.3,0.84100002
2021/8/17 0:26,21.04,22.964001,5678.3599,230.10001,0.80199999
2021/8/17 1:26,22.9,23.160999,5605.25,227.89999,0.81599998
2021/8/17 2:26,20.75,22.737,5386.1299,228.8,0.83700001
2021/8/17 3:26,16.77,22.788,5408.48,226.89999,0.83099997
2021/8/17 4:27,23.1,26.023001,6089.48,223.8,0.83700001
2021/8/17 5:27,22.79,22.856001,5397.8501,227.60001,0.83700001
2021/8/17 6:27,22.85,23.087,5196.7402,227.10001,0.88
2021/8/17 7:27,22.97,23,5708.73,229.3,0.79699999
2021/8/17 8:27,23.27,22.944,5664.6899,229.2,0.801
2021/8/17 9:27,23.09,23.153999,5624.5601,229.7,0.81599998
2021/8/17 10:27,22.97,23.509001,5813.2998,232.60001,0.80699998
2021/8/17 11:27,22.59,22.898001,5695.7202,238.7,0.81400001
2021/8/17 12:27,22.26,22.75,5597.8701,235.8,0.81699997
2021/8/17 13:27,20.98,14.545,3466.8101,223.39999,0.81999999
2021/8/17 14:27,22.8,22.711,5946.5098,237.5,0.76700002
2021/8/17 15:27,21.97,23.155001,5823.2798,235,0.79699999
2021/8/17 16:27,22.57,23.198,5679.0098,233.60001,0.81699997
2021/8/17 17:27,22.6,22.617001,5542.77,233.39999,0.81599998
2021/8/17 18:27,22.59,22.674,5439.9399,231.89999,0.83200002
2021/8/17 19:27,22.91,23.124001,5054.8599,229.60001,0.91399997
2021/8/17 20:27,22.69,22.402,5529.1001,232.10001,0.80699998
2021/8/17 21:27,22.73,23.063,5645.6001,232.2,0.815
2021/8/17 22:27,20.91,22.451,5346,230.60001,0.83600003
2021/8/17 23:27,23.54,25.780001,6467.1802,231.39999,0.792
2021/8/18 0:27,23.47,23.754999,5752.1201,229.89999,0.81900001
2021/8/18 1:27,23.02,22.233999,5399.1499,229.89999,0.81699997
2021/8/18 2:27,23.02,23.302,5420.2002,229.8,0.85500002
2021/8/18 3:27,23.08,23.121,5609.5898,229.8,0.81800002
2021/8/18 4:27,23.41,23.566,5612.8398,229.10001,0.83200002
2021/8/18 5:27,23.25,23.135,5726.7402,230.8,0.80199999
2021/8/18 6:27,23.17,23.101,5758.2002,230.7,0.796
2021/8/18 7:27,23.53,23.212,5623.9102,229.8,0.81900001
2021/8/18 8:27,21.96,23.497,5434.5098,230.7,0.86299998
2021/8/18 9:27,23.24,23.23,5706.1299,231.39999,0.81
2021/8/18 10:27,23.28,23.204,5475.9502,230.39999,0.84399998
2021/8/18 11:27,23.06,23.354,5672.29,233.5,0.824
2021/8/18 12:27,25.18,23.132999,5685.0898,234.2,0.815
2021/8/18 13:27,25.59,25.82,6335.2798,233.5,0.815
2021/8/18 14:27,21.95,25.548,6191.0098,236.3,0.83200002
2021/8/18 15:27,18.48,17.677999,4170.1499,234.5,0.85299999
2021/8/18 16:27,23.04,17.641001,4196.1802,233.10001,0.84200001
2021/8/18 17:27,25.37,25.937,6413.8101,234.8,0.81099999
2021/8/18 18:27,21.53,25.485001,6268.46,233.8,0.81400001
2021/8/18 19:27,25.3,25.424999,6312.9302,232.39999,0.80299997
2021/8/18 20:27,25.4,25.212999,6138.9399,232.39999,0.81999999
2021/8/18 21:27,25.23,25.212,6046.0898,230.60001,0.82599998
2021/8/18 22:27,25.44,25.451,6161.9399,232.10001,0.824
2021/8/18 23:27,25.47,25.559999,6285.8101,231.89999,0.81
2021/8/19 0:27,19.12,25.343,5956.27,231.2,0.84899998
2021/8/19 1:27,24.8,17.663,4110.71,228.2,0.85100001
2021/8/19 2:27,20.96,25.555,6254.79,231.2,0.81300002
2021/8/19 3:27,21.28,17.385,3974.6799,229.10001,0.87
2021/8/19 4:27,25.03,25.377001,6221.3799,232.89999,0.815
2021/8/19 5:27,25.17,25.403999,6176.6899,232.39999,0.82099998
2021/8/19 6:27,25.2,25.507999,6145.23,231.89999,0.82800001
2021/8/19 7:27,25.28,24.700001,6139.5898,232.10001,0.801
2021/8/19 8:27,25.18,25.325001,6109.8701,232.8,0.829
2021/8/19 9:27,25.26,25.163,5831.96,232.39999,0.86500001
2021/8/19 10:27,25.1,25.683001,5857.3398,232.7,0.88
2021/8/19 11:27,20.55,25.235001,5955.1899,233,0.84899998
2021/8/19 12:27,21.39,13.678,3091.0601,229.10001,0.88099998
2021/8/19 13:27,22.39,22.311001,5253.5801,232.7,0.85000002
2021/8/19 14:27,20.84,22.232,5148.3599,232.10001,0.86500001
2021/8/19 15:27,22.06,22.437,5656.6699,232.3,0.78899997
2021/8/19 16:27,22.12,22.035999,5453.6099,229.89999,0.80000001
2021/8/19 17:27,22.16,22.080999,5052.4702,233.39999,0.87900001
2021/8/19 18:27,22.11,21.934999,5117.5498,232.60001,0.85900003
2021/8/19 19:27,22.1,22.129999,5083.9302,230.7,0.86900002
2021/8/19 20:27,21.75,21.892,5503.7202,246.8,0.81999999
2021/8/19 21:27,21.45,21.662001,5904.4199,270.60001,0.79400003
2021/8/19 22:27,21.88,21.476999,5423.8799,244.8,0.81199998
2021/8/19 23:27,21.59,22.016001,5270.29,232,0.83399999
2021/8/20 0:27,21.73,21.858,5277.23,228.8,0.81999999
2021/8/20 1:27,21.66,21.464001,5093.2598,229.8,0.83700001
2021/8/20 2:27,21.84,21.653999,5173.0898,229.89999,0.83099997
2021/8/20 3:27,22.21,22.254999,5338.4102,227.7,0.82300001
2021/8/20 4:27,22.68,21.962999,5262.2598,228.60001,0.82599998
2021/8/20 5:27,22.4,22.950001,5555.1401,229.8,0.81999999
2021/8/20 6:28,21.39,21.235001,5288.29,229.10001,0.79299998
2021/8/20 7:28,21.54,22.096001,5198.48,226.39999,0.838
2021/8/20 8:28,21.7,21.558001,5071.1299,226.3,0.838
2021/8/20 9:28,21.77,21.495001,5308.25,224.60001,0.79100001
2021/8/20 10:28,22.25,22.615999,5304.3501,225,0.83700001
2021/8/20 11:28,19.77,22.745001,5531.71,223.2,0.80199999
2021/8/20 12:28,21.22,16.912001,4060.5901,223.60001,0.81400001
2021/8/20 13:28,10.59,13.115,3061.3301,219.8,0.82999998
2021/8/20 14:28,14.44,10.181,2284.45,214.5,0.85399997
2021/8/20 15:28,20.38,17.996,3945.3899,208.39999,0.861
2021/8/20 16:28,21.42,21.641001,4846.8101,221.10001,0.87099999
2021/8/20 17:28,20.84,22.211,5164.4199,225.8,0.847
2021/8/20 18:28,22.71,22.823,5242.52,226.8,0.86000001
2021/8/20 19:28,18.87,22.365,5074.8198,227.5,0.87300003
2021/8/20 20:28,21.39,7.835,1708.02,218.89999,0.89099997
2021/8/20 21:28,22.27,22.277,5270.29,231.10001,0.84299999
2021/8/20 22:28,22.24,22.322001,5324.96,231.3,0.83600003
2021/8/20 23:28,22.12,21.941999,5319.3198,230.89999,0.81999999
2021/8/21 0:28,22.09,22.003,5367.48,231.39999,0.81599998
2021/8/21 1:28,22.41,22.245001,5332.98,228.7,0.82599998
2021/8/21 2:28,21.07,22.201,5363.1401,230.7,0.82300001
2021/8/21 3:28,22.68,22.228001,5403.4902,228.8,0.81400001
2021/8/21 4:28,22.61,22.377001,5251.1899,229.39999,0.847
2021/8/21 5:28,22.53,22.921,5602.8599,232.10001,0.81599998
2021/8/21 6:28,22.44,22.566,5564.46,231.89999,0.80699998
2021/8/21 7:28,23.08,22.486,5413.4702,228.39999,0.82099998
2021/8/21 8:28,23.06,23.138,5631.9399,227.5,0.81
2021/8/21 9:28,19.75,23.283001,5839.3398,228.2,0.78600001
2021/8/21 10:28,22.32,22.924,5498.2998,224.7,0.81699997
2021/8/21 11:28,22.79,22.281,5537.7798,225.7,0.78799999
2021/8/21 12:28,22.77,22.659,5486.3599,215.89999,0.79000002
2021/8/21 13:28,22.33,22.450001,5311.9399,224.8,0.829
2021/8/21 14:28,22.44,22.587,5603.52,228.39999,0.79500002
2021/8/21 15:28,22.29,22.705,5352.0698,226.2,0.83499998
2021/8/21 16:28,22.35,22.080999,5184.3701,226.8,0.83999997
2021/8/21 17:28,19.83,22.311001,5269.2002,227.7,0.83700001
2021/8/21 18:28,22.06,20.716999,4799.9399,227.10001,0.85299999
2021/8/21 19:28,22.12,22.105,5378.1099,230.39999,0.81599998
2021/8/21 20:28,22.09,22.159,5359.4502,232.8,0.82700002
2021/8/21 21:28,19.96,21.945,5435.1699,231.7,0.80299997
2021/8/21 22:28,22.35,24.229,5719.1499,230.7,0.84399998
2021/8/21 23:28,22.15,22.275,5339.71,231.39999,0.83099997
2021/8/22 0:28,22.31,22.459,5422.5801,230.8,0.824
2021/8/22 1:28,22.2,22.426001,5255.5298,228,0.84500003
2021/8/22 2:28,22.17,22.127001,5359.4502,228.10001,0.815
2021/8/22 3:28,22.32,22.23,5407.1802,230.5,0.81699997
2021/8/22 4:28,22,22.271,5278.5298,229.89999,0.83899999
2021/8/22 5:28,22.35,22.216,5542.77,231.60001,0.79699999
2021/8/22 6:28,22.19,22.309,5362.0498,229.60001,0.82499999
2021/8/22 7:28,22.36,22.361,5278.96,227.7,0.83700001
2021/8/22 8:28,22.56,22.591,5241.8701,227.5,0.85299999
2021/8/22 9:28,20.1,22.537001,5481.5898,228.39999,0.81199998
2021/8/22 10:28,22.45,22.049999,5284.6001,229,0.82700002
2021/8/22 11:28,22.33,22.614,5233.1899,230.2,0.861
2021/8/22 12:28,22.26,22.422001,5163.3301,230.8,0.86699998
2021/8/22 13:28,22.22,22.275,5186.7598,231.10001,0.85699999
2021/8/22 14:28,22.21,22.007999,5311.9399,229.60001,0.82200003
2021/8/22 15:28,22.34,22.597,5280.9199,230.8,0.85299999
2021/8/22 16:28,21.56,22.235001,5204.1201,228.8,0.84799999
2021/8/22 17:28,20.58,20.639,4877.8301,226.10001,0.833
2021/8/22 18:28,19.67,20.421,4788.0098,229.89999,0.84799999
2021/8/22 19:28,17.82,16.034,3633.4199,227.8,0.875
2021/8/22 20:28,20.28,20.159,4905.1602,232.7,0.82099998
2021/8/22 21:28,20.22,20.264,5073.5098,233.8,0.79799998
2021/8/22 22:28,20.39,20.066,4760.2402,229.8,0.838
2021/8/22 23:28,20.43,20.407,5012.77,228.39999,0.80400002
2021/8/23 0:28,20.43,20.122999,4924.2598,229.2,0.80900002
2021/8/23 1:28,20.31,20.139,4718.8101,231.2,0.852
2021/8/23 2:29,20.37,20.375,4906.8999,230.10001,0.82499999
2021/8/23 3:29,20.42,20.419001,4726.1802,229.10001,0.85799998
2021/8/23 4:29,20.33,20.160999,4717.5,229.3,0.84899998
2021/8/23 5:29,20.52,20.389,4993.0298,232.5,0.815
2021/8/23 6:29,18.4,21.156,5149.0098,232.39999,0.81999999
